t [s]               T [K]               Xfront [mm]         sdot [mm/s]         dodt [kg/m^2s]      dcodt [kg/m^2s]     dco2dt [kg/m^2s]    dcdt [kg/m^2s]      dc2dt [kg/m^2s]     dc3dt [kg/m^2s]     
0                   800                 0                   0                   0                   0                   0                   0                   0                   0                   
1.04                1314.07             0.0012336           0.00211278          -0.00234853         0.00874142          1.41612e-05         2.86912e-20         1.52407e-22         8.17605e-21         
1.045               1315.49             0.00124421          0.00212184          -0.00236995         0.00877899          1.4086e-05          3.07772e-20         1.65211e-22         8.82366e-21         
1.05                1316.91             0.00125487          0.0021309           -0.00239135         0.00881654          1.40114e-05         3.30052e-20         1.7903e-22          9.51953e-21         
1.055               1318.33             0.00126556          0.00213994          -0.00241274         0.00885407          1.39375e-05         3.53842e-20         1.9394e-22          1.0267e-20          
1.06                1319.75             0.00127631          0.00214899          -0.00243411         0.00889156          1.38641e-05         3.79238e-20         2.10022e-22         1.10698e-20         
1.065               1321.16             0.0012871           0.00215802          -0.00245547         0.00892903          1.37914e-05         4.0634e-20          2.27363e-22         1.19316e-20         
1.07                1322.57             0.00129794          0.00216705          -0.00247681         0.00896646          1.37193e-05         4.35256e-20         2.46055e-22         1.28565e-20         
1.075               1323.97             0.00130882          0.00217607          -0.00249813         0.00900386          1.36477e-05         4.66097e-20         2.66198e-22         1.38489e-20         
1.08                1325.38             0.00131974          0.00218508          -0.00251943         0.00904122          1.35768e-05         4.98985e-20         2.87898e-22         1.49133e-20         
1.085               1326.78             0.00133071          0.00219408          -0.0025407          0.00907855          1.35064e-05         5.34046e-20         3.11268e-22         1.60548e-20         
1.09                1328.18             0.00134173          0.00220307          -0.00256196         0.00911584          1.34365e-05         5.71412e-20         3.36428e-22         1.72784e-20         
1.095               1329.57             0.00135279          0.00221205          -0.00258319         0.00915309          1.33672e-05         6.11227e-20         3.63508e-22         1.85898e-20         
1.1                 1330.96             0.00136389          0.00222103          -0.0026044          0.00919029          1.32985e-05         6.53638e-20         3.92645e-22         1.99948e-20         
1.105               1332.35             0.00137504          0.00222999          -0.00262559         0.00922745          1.32303e-05         6.98804e-20         4.23987e-22         2.14998e-20         
1.11                1333.74             0.00138624          0.00223894          -0.00264675         0.00926456          1.31626e-05         7.46892e-20         4.5769e-22          2.31113e-20         
