t [s]               T [K]               Xfront [mm]         sdot [mm/s]         dodt [kg/m^2s]      dcodt [kg/m^2s]     dco2dt [kg/m^2s]    dcdt [kg/m^2s]      dc2dt [kg/m^2s]     dc3dt [kg/m^2s]     
1.015               1306.91             0.00118079          0.00206662          9.55812e-06         0.00855             1.45418e-05         2.01425e-20         1.01538e-22         5.55882e-21         
1.02                1308.35             0.00119117          0.0020757           9.94138e-06         0.00858767          1.44632e-05         2.16398e-20         1.1026e-22          6.00892e-21         
1.025               1309.78             0.0012016           0.00208478          1.03383e-05         0.00862532          1.43854e-05         2.32412e-20         1.1969e-22          6.49331e-21         
1.03                1311.22             0.00121207          0.00209386          1.07492e-05         0.00866295          1.43082e-05         2.49536e-20         1.29881e-22         7.01443e-21         
1.035               1312.64             0.00122258          0.00210293          1.11745e-05         0.00870056          1.42317e-05         2.67842e-20         1.40891e-22         7.57492e-21         
1.04                1314.07             0.00123314          0.00211199          1.16148e-05         0.00873815          1.41559e-05         2.87404e-20         1.52782e-22         8.17754e-21         
1.045               1315.49             0.00124375          0.00212105          1.20705e-05         0.00877571          1.40807e-05         3.08305e-20         1.6562e-22          8.82528e-21         
1.05                1316.91             0.0012544           0.0021301           1.25419e-05         0.00881325          1.40062e-05         3.30628e-20         1.79477e-22         9.52129e-21         
1.055               1318.33             0.00126509          0.00213914          1.30297e-05         0.00885076          1.39322e-05         3.54465e-20         1.94428e-22         1.02689e-20         
1.06                1319.75             0.00127583          0.00214818          1.35342e-05         0.00888824          1.38589e-05         3.79911e-20         2.10555e-22         1.10718e-20         
1.065               1321.16             0.00128662          0.00215721          1.4056e-05          0.00892569          1.37862e-05         4.07067e-20         2.27945e-22         1.19338e-20         
1.07                1322.57             0.00129745          0.00216624          1.45956e-05         0.00896311          1.37141e-05         4.3604e-20          2.4669e-22          1.28589e-20         
1.075               1323.97             0.00130833          0.00217525          1.51535e-05         0.00900049          1.36426e-05         4.66944e-20         2.66891e-22         1.38515e-20         
1.08                1325.38             0.00131925          0.00218426          1.57303e-05         0.00903784          1.35717e-05         4.99899e-20         2.88653e-22         1.49162e-20         
1.085               1326.78             0.00133021          0.00219326          1.63265e-05         0.00907516          1.35013e-05         5.35031e-20         3.1209e-22          1.60579e-20         
1.09                1328.18             0.00134123          0.00220225          1.69426e-05         0.00911243          1.34315e-05         5.72475e-20         3.37324e-22         1.72818e-20         
1.095               1329.57             0.00135228          0.00221123          1.75793e-05         0.00914966          1.33622e-05         6.12372e-20         3.64483e-22         1.85935e-20         
1.1                 1330.96             0.00136338          0.0022202           1.82371e-05         0.00918685          1.32935e-05         6.54872e-20         3.93706e-22         1.99988e-20         
1.105               1332.35             0.00137453          0.00222915          1.89166e-05         0.009224            1.32253e-05         7.00134e-20         4.25142e-22         2.15041e-20         
1.11                1333.74             0.00138572          0.0022381           1.96185e-05         0.0092611           1.31576e-05         7.48324e-20         4.58946e-22         2.3116e-20          
