t                   T                   sdot_tot            Xfront              
16.24           2400.38         0.000543895    0.0149346      
16.25           2400.72         0.000543866    0.01494        
16.26           2401.05         0.000543836    0.0149455      
16.27           2401.39         0.000543806    0.0149509      
16.28           2401.73         0.000543776    0.0149563      
16.29           2402.07         0.000543747    0.0149618      
16.3            2402.4          0.000543717    0.0149672      
16.31           2402.74         0.000543688    0.0149726      
16.32           2403.08         0.000543658    0.0149781      
16.33           2403.41         0.000543629    0.0149835      
16.34           2403.75         0.0005436      0.0149889      
16.35           2404.09         0.00054357     0.0149944      
16.36           2404.42         0.000543541    0.0149998      
16.37           2404.76         0.000543512    0.0150053      
16.38           2405.09         0.000543483    0.0150107      
16.39           2405.43         0.000543454    0.0150161      
16.4            2405.76         0.000543425    0.0150216      
16.41           2406.1          0.000543396    0.015027       
16.42           2406.43         0.000543367    0.0150324      
16.43           2406.77         0.000543339    0.0150379      
16.44           2407.1          0.00054331     0.0150433      
16.45           2407.44         0.000543281    0.0150487      
16.46           2407.77         0.000543253    0.0150542      
16.47           2408.1          0.000543224    0.0150596      
16.48           2408.44         0.000543196    0.015065       
16.49           2408.77         0.000543168    0.0150705      
16.5            2409.11         0.000543139    0.0150759      
16.51           2409.44         0.000543111    0.0150813      
16.52           2409.77         0.000543083    0.0150867      
16.53           2410.11         0.000543055    0.0150922      
16.54           2410.44         0.000543027    0.0150976      
16.55           2410.77         0.000542999    0.015103       
16.56           2411.1          0.000542971    0.0151085      
16.57           2411.44         0.000542943    0.0151139      
16.58           2411.77         0.000542916    0.0151193      
16.59           2412.1          0.000542888    0.0151248      
16.6            2412.43         0.00054286     0.0151302      
16.61           2412.76         0.000542833    0.0151356      
16.62           2413.09         0.000542805    0.015141       
16.63           2413.43         0.000542778    0.0151465      
16.64           2413.76         0.00054275     0.0151519      
16.65           2414.09         0.000542723    0.0151573      
16.66           2414.42         0.000542696    0.0151627      
16.67           2414.75         0.000542669    0.0151682      
16.68           2415.08         0.000542642    0.0151736      
16.69           2415.41         0.000542615    0.015179       
16.7            2415.74         0.000542588    0.0151845      
16.71           2416.07         0.000542561    0.0151899      
16.72           2416.4          0.000542534    0.0151953      
16.73           2416.73         0.000542507    0.0152007      
16.74           2417.06         0.00054248     0.0152062      
16.75           2417.39         0.000542454    0.0152116      
16.76           2417.72         0.000542427    0.015217       
16.77           2418.04         0.000542401    0.0152224      
16.78           2418.37         0.000542374    0.0152279      
16.79           2418.7          0.000542348    0.0152333      
16.8            2419.03         0.000542322    0.0152387      
16.81           2419.36         0.000542295    0.0152441      
16.82           2419.69         0.000542269    0.0152495      
16.83           2420.01         0.000542243    0.015255       
16.84           2420.34         0.000542217    0.0152604      
16.85           2420.67         0.000542191    0.0152658      
16.86           2421            0.000542165    0.0152712      
16.87           2421.32         0.000542139    0.0152767      
16.88           2421.65         0.000542113    0.0152821      
16.89           2421.98         0.000542088    0.0152875      
16.9            2422.3          0.000542062    0.0152929      
16.91           2422.63         0.000542036    0.0152983      
16.92           2422.96         0.000542011    0.0153038      
16.93           2423.28         0.000541985    0.0153092      
16.94           2423.61         0.00054196     0.0153146      
16.95           2423.93         0.000541935    0.01532        
16.96           2424.26         0.00054191     0.0153254      
16.97           2424.59         0.000541884    0.0153309      
16.98           2424.91         0.000541859    0.0153363      
16.99           2425.24         0.000541834    0.0153417      
17              2425.56         0.000541809    0.0153471      
